sector,contract_type,barra,months_observed,avg_industrial_exposure_score,p90_industrial_exposure_score,max_industrial_exposure_score,priority_months,watchlist_months,low_info_months,spot_share,monthly_mwh,dominant_driver,watchlist_share,profile_priority_score,signal_stability_label_es
agroindustry_seasonal,balanced_30pct_spot_ppa,PUNTA LOMITAS I,36,24.08,28.69,32.92,0,0,0,0.3,6000,Ventanas críticas,0.0,22.94,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,HUINCO 220,36,24.07,30.95,44.6,0,0,0,0.3,6000,Ventanas críticas,0.0,25.26,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,CALLAHUANCA EDEGEL 220,36,24.04,28.25,35.81,0,0,0,0.3,6000,Ventanas críticas,0.0,23.25,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,PARAGSHA2 220,36,23.71,32.99,42.53,0,0,0,0.3,6000,Ventanas críticas,0.0,25.3,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,SAN JUAN 220,36,23.61,29.71,38.55,0,0,0,0.3,6000,Ventanas críticas,0.0,23.84,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,HUAMPANI 60,36,23.51,31.03,45.72,0,0,0,0.3,6000,Ventanas críticas,0.0,25.19,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,HUANZA 220,36,23.5,30.52,42.84,0,0,0,0.3,6000,Ventanas críticas,0.0,24.63,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,CHILCA500,36,23.28,28.53,33.11,0,0,0,0.3,6000,Ventanas críticas,0.0,22.58,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,OLLEROS 500,36,22.97,28.3,33.56,0,0,0,0.3,6000,Ventanas críticas,0.0,22.44,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,POMACOCHA 220,36,22.87,28.65,31.43,0,0,0,0.3,6000,Ventanas críticas,0.0,22.17,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,SANTA ANA 138,6,22.73,27.6,30.82,0,0,0,0.3,6000,Ventanas críticas,0.0,21.75,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,OROYA NUEVA 220,36,22.63,28.83,32.25,0,0,0,0.3,6000,Ventanas críticas,0.0,22.23,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,FENIX 500,36,22.63,27.88,32.91,0,0,0,0.3,6000,Ventanas críticas,0.0,22.09,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,CHIRIBAMBA 220,22,22.51,27.62,34.35,0,0,0,0.3,6000,Ventanas críticas,0.0,22.19,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,PACHACHACA 220,36,22.41,27.82,32.14,0,0,0,0.3,6000,Ventanas críticas,0.0,21.86,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,CS COENERGY 22.9,1,22.41,22.41,22.41,0,0,0,0.3,6000,Volatilidad,0.0,19.05,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,ALTO PRADERAS 220,36,22.31,28.39,44.18,0,0,0,0.3,6000,Ventanas críticas,0.0,23.76,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,CARHUAMAYO 138,36,22.17,30.67,34.15,0,0,0,0.3,6000,Ventanas críticas,0.0,22.77,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,MATUCANA 220,36,22.07,26.07,34.54,0,0,0,0.3,6000,Ventanas críticas,0.0,21.63,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,ASIA 220,36,22.04,27.4,44.06,0,0,0,0.3,6000,Ventanas críticas,0.0,23.38,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,YANANGO 220,36,21.97,27.83,34.21,0,0,0,0.3,6000,Ventanas críticas,0.0,21.98,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,MOYOPAMPA 60,36,21.75,27.7,33.45,0,0,0,0.3,6000,Ventanas críticas,0.0,21.73,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,SANTA ISABEL 220,36,21.19,29.75,33.85,0,0,0,0.3,6000,Ventanas críticas,0.0,22.05,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,OROYA NUEVA 50,36,20.94,28.3,32.1,0,0,0,0.3,6000,Ventanas críticas,0.0,21.31,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,CHAGLLA 220,36,20.46,30.67,32.8,0,0,0,0.3,6000,Ventanas críticas,0.0,21.8,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,CONDORCOCHA 44,36,20.43,28.04,33.08,0,0,0,0.3,6000,Ventanas críticas,0.0,21.17,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,CONDORCOCHA 138,36,20.09,27.49,32.97,0,0,0,0.3,6000,Ventanas críticas,0.0,20.86,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,CHILCA UNO 220,36,19.97,25.06,32.13,0,0,0,0.3,6000,Ventanas críticas,0.0,20.07,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,CHIMAY 220,36,19.82,25.04,31.13,0,0,0,0.3,6000,Ventanas críticas,0.0,19.85,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,CARIPA 138,36,19.79,27.06,32.28,0,0,0,0.3,6000,Ventanas críticas,0.0,20.51,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,HUAYUCACHI 220,36,19.59,24.01,28.14,0,0,0,0.3,6000,Ventanas críticas,0.0,19.04,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,CH OROYA 50,36,19.41,25.2,31.03,0,0,0,0.3,6000,Ventanas críticas,0.0,19.69,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,LAS FLORES 220,36,19.33,24.63,31.88,0,0,0,0.3,6000,Ventanas críticas,0.0,19.64,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,HUANCAVELICA 220,36,19.29,23.66,29.41,0,0,0,0.3,6000,Ventanas críticas,0.0,19.01,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,CHILCA DOS 13.8,36,19.06,24.66,31.02,0,0,0,0.3,6000,Ventanas críticas,0.0,19.4,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,YAUPI 138,36,18.99,26.64,33.43,0,0,0,0.3,6000,Ventanas críticas,0.0,20.22,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,CALLAHUANCA 60,36,18.9,24.6,33.62,0,0,0,0.3,6000,Ventanas críticas,0.0,19.7,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,CERRO DEL AGUILA 220,36,18.65,24.03,28.31,0,0,0,0.3,6000,Ventanas críticas,0.0,18.65,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,CHILCA REP 220,36,18.46,24.2,30.93,0,0,0,0.3,6000,Ventanas críticas,0.0,19.0,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,LA VIRGEN 138,36,18.21,25.37,31.01,0,0,0,0.3,6000,Ventanas críticas,0.0,19.19,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,YAUPI13.8,36,18.19,25.43,32.76,0,0,0,0.3,6000,Ventanas críticas,0.0,19.46,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,YARUCAYA 13.8,36,17.42,22.54,34.4,0,0,0,0.3,6000,Ventanas críticas,0.0,18.63,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,CAMPO ARMIÑO 220,36,16.73,20.73,22.92,0,0,0,0.3,6000,Ventanas críticas,0.0,16.15,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,MALPASO 50,36,16.7,21.81,27.12,0,0,0,0.3,6000,Ventanas críticas,0.0,17.03,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,RESTITUCIÓN 220,36,16.25,20.21,22.26,0,0,0,0.3,6000,Ventanas críticas,0.0,15.7,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,CORACORA 60,4,15.13,23.6,28.01,0,0,4,0.3,6000,Prima de estrés,0.0,16.91,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,PLATANAL 220,36,15.03,19.38,21.36,0,0,0,0.3,6000,Ventanas críticas,0.0,14.81,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,NAZCA 22.9,4,14.72,23.14,27.63,0,0,4,0.3,6000,Prima de estrés,0.0,16.55,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,LLIPATA 60,4,14.18,22.69,27.5,0,0,4,0.3,6000,Prima de estrés,0.0,16.18,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,ALTO LA LUNA 10,14,12.17,18.66,20.79,0,0,11,0.3,6000,Prima de estrés,0.0,13.26,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,ALTO LA LUNA 60,14,11.87,18.13,20.28,0,0,11,0.3,6000,Prima de estrés,0.0,12.92,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,PISCO 10,14,11.66,17.66,19.86,0,0,11,0.3,6000,Prima de estrés,0.0,12.64,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,VILLACURI 22.9,14,11.56,17.84,20.55,0,0,11,0.3,6000,Prima de estrés,0.0,12.75,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,PARACAS 22,14,11.49,17.56,23.55,0,0,11,0.3,6000,Prima de estrés,0.0,13.09,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,PARACAS 10,14,11.41,17.11,23.73,0,0,11,0.3,6000,Prima de estrés,0.0,12.97,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,TAMBO DE MORA 10,5,11.03,16.23,21.12,0,0,4,0.3,6000,Prima de estrés,0.0,12.19,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,VILLACURI 60,14,10.77,16.38,19.43,0,0,11,0.3,6000,Prima de estrés,0.0,11.86,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,PEDREGAL 10,5,10.54,15.89,20.56,0,0,4,0.3,6000,Prima de estrés,0.0,11.8,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,PUEBLO NUEVO 10,5,10.06,14.29,16.91,0,0,4,0.3,6000,Prima de estrés,0.0,10.64,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,INDEPENDENCIA 10,14,9.85,14.08,21.63,0,0,11,0.3,6000,Prima de estrés,0.0,11.19,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,CHALA 60,1,8.54,8.54,8.54,0,0,1,0.3,6000,Prima de estrés,0.0,7.26,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,BELLA UNION 60,1,8.1,8.1,8.1,0,0,1,0.3,6000,Prima de estrés,0.0,6.89,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,JAHUAY 60,1,7.58,7.58,7.58,0,0,1,0.3,6000,Prima de estrés,0.0,6.45,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,FUNSUR 60,1,7.48,7.48,7.48,0,0,1,0.3,6000,Prima de estrés,0.0,6.35,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,MINA 60,1,6.91,6.91,6.91,0,0,1,0.3,6000,Prima de estrés,0.0,5.87,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,HUARANGO 60,1,6.39,6.39,6.39,0,0,1,0.3,6000,Prima de estrés,0.0,5.43,Variable
agroindustry_seasonal,balanced_30pct_spot_ppa,LOMAS 60,1,6.39,6.39,6.39,0,0,1,0.3,6000,Prima de estrés,0.0,5.43,Variable
agroindustry_seasonal,fixed_reference_ppa,PLANTAETANOL 60,36,41.34,50.91,53.3,0,0,0,0.0,6000,Nivel de precio,0.0,39.33,Estable
agroindustry_seasonal,fixed_reference_ppa,HUAYLLACHO 15,36,41.22,50.63,53.66,0,0,0,0.0,6000,Nivel de precio,0.0,39.25,Estable
agroindustry_seasonal,fixed_reference_ppa,ZORRITOS 220,36,41.13,51.03,53.29,0,0,0,0.0,6000,Nivel de precio,0.0,39.26,Estable
agroindustry_seasonal,fixed_reference_ppa,SAN IGNACIO 15,36,41.07,50.35,53.52,0,0,0,0.0,6000,Nivel de precio,0.0,39.1,Estable
agroindustry_seasonal,fixed_reference_ppa,SAN ANTONIO 15,36,41.06,50.35,53.52,0,0,0,0.0,6000,Nivel de precio,0.0,39.09,Estable
agroindustry_seasonal,fixed_reference_ppa,NCTUMBES60,36,40.98,51.12,53.36,0,0,0,0.0,6000,Nivel de precio,0.0,39.22,Estable
agroindustry_seasonal,fixed_reference_ppa,GE1 33,36,40.71,50.36,52.13,0,0,0,0.0,6000,Nivel de precio,0.0,38.73,Estable
agroindustry_seasonal,fixed_reference_ppa,TINTAYA EXISTENTE 138,36,40.58,50.18,53.45,0,0,0,0.0,6000,Nivel de precio,0.0,38.82,Estable
agroindustry_seasonal,fixed_reference_ppa,PIURA OESTE 220,36,40.45,50.52,51.23,0,0,0,0.0,6000,Nivel de precio,0.0,38.52,Estable
agroindustry_seasonal,fixed_reference_ppa,MISAPUQUIO 33,36,40.42,50.09,53.35,0,0,0,0.0,6000,Nivel de precio,0.0,38.71,Estable
agroindustry_seasonal,fixed_reference_ppa,TALARA 220,36,40.4,50.19,51.08,0,0,0,0.0,6000,Nivel de precio,0.0,38.39,Estable
agroindustry_seasonal,fixed_reference_ppa,TINTAYA NUEVA 220,36,40.39,49.86,53.2,0,0,0,0.0,6000,Nivel de precio,0.0,38.62,Estable
agroindustry_seasonal,fixed_reference_ppa,BELAUNDE 138,36,40.38,49.63,52.4,0,0,0,0.0,6000,Nivel de precio,0.0,38.44,Estable
agroindustry_seasonal,fixed_reference_ppa,GALLITO CIEGO 60,36,40.37,49.42,52.35,0,0,0,0.0,6000,Nivel de precio,0.0,38.38,Estable
agroindustry_seasonal,fixed_reference_ppa,TALARA13.2,36,40.24,50.33,51.27,0,0,0,0.0,6000,Nivel de precio,0.0,38.38,Estable
agroindustry_seasonal,fixed_reference_ppa,VALLE DEL CHIRA 220,14,37.24,46.93,48.54,0,0,0,0.0,6000,Nivel de precio,0.0,35.77,Estable
agroindustry_seasonal,fixed_reference_ppa,PARIAC 66,36,37.19,46.84,50.2,0,0,0,0.0,6000,Nivel de precio,0.0,35.97,Estable
agroindustry_seasonal,fixed_reference_ppa,JULIACA10,36,36.27,45.43,48.8,0,0,0,0.0,6000,Nivel de precio,0.0,35.0,Estable
agroindustry_seasonal,fixed_reference_ppa,JAEN 138,24,35.07,45.05,47.93,0,0,0,0.0,6000,Nivel de precio,0.0,34.23,Estable
agroindustry_seasonal,fixed_reference_ppa,TOCACHE 138,36,33.15,42.21,46.54,0,0,0,0.0,6000,Nivel de precio,0.0,32.45,Estable
agroindustry_seasonal,fixed_reference_ppa,JULIACA 138,36,31.92,41.22,44.4,0,0,0,0.0,6000,Nivel de precio,0.0,31.33,Estable
agroindustry_seasonal,fixed_reference_ppa,GUADALUPE 60,36,31.74,40.33,42.79,0,0,0,0.0,6000,Nivel de precio,0.0,30.78,Estable
agroindustry_seasonal,fixed_reference_ppa,CALLALLI 138,36,30.9,40.65,44.35,0,0,0,0.0,6000,Nivel de precio,0.0,30.72,Estable
agroindustry_seasonal,fixed_reference_ppa,LA BREA 220,21,30.37,39.65,42.18,0,0,0,0.0,6000,Nivel de precio,0.0,29.91,Estable
agroindustry_seasonal,fixed_reference_ppa,AYAVIRI 138,36,29.74,39.43,42.75,0,0,0,0.0,6000,Nivel de precio,0.0,29.65,Estable
agroindustry_seasonal,fixed_reference_ppa,PUERTO MALDONADO 10,36,29.73,39.74,42.38,0,0,0,0.0,6000,Nivel de precio,0.0,29.67,Estable
agroindustry_seasonal,fixed_reference_ppa,PUNO 138,36,29.68,38.94,42.36,0,0,0,0.0,6000,Nivel de precio,0.0,29.44,Estable
agroindustry_seasonal,fixed_reference_ppa,PUERTO MALDONADO 138,36,29.67,39.38,43.37,0,0,0,0.0,6000,Nivel de precio,0.0,29.7,Estable
agroindustry_seasonal,fixed_reference_ppa,CHICLAYO 220,36,29.67,38.61,40.27,0,0,0,0.0,6000,Nivel de precio,0.0,29.04,Estable
agroindustry_seasonal,fixed_reference_ppa,ILO1 138,36,29.61,38.36,42.0,0,0,0,0.0,6000,Nivel de precio,0.0,29.22,Estable
agroindustry_seasonal,fixed_reference_ppa,PUNO 220,36,29.41,38.79,42.06,0,0,0,0.0,6000,Nivel de precio,0.0,29.24,Estable
agroindustry_seasonal,fixed_reference_ppa,TOQUEPALA 138,36,29.41,37.93,41.96,0,0,0,0.0,6000,Nivel de precio,0.0,29.01,Estable
agroindustry_seasonal,fixed_reference_ppa,CACLIC 220,36,29.37,38.29,40.61,0,0,0,0.0,6000,Nivel de precio,0.0,28.88,Estable
agroindustry_seasonal,fixed_reference_ppa,CT ETEN 220,36,29.36,38.16,40.17,0,0,0,0.0,6000,Nivel de precio,0.0,28.78,Estable
agroindustry_seasonal,fixed_reference_ppa,MOLLENDO 138,36,29.34,38.65,42.2,0,0,0,0.0,6000,Nivel de precio,0.0,29.19,Estable
agroindustry_seasonal,fixed_reference_ppa,RECKA 220,36,29.34,38.12,39.98,0,0,0,0.0,6000,Nivel de precio,0.0,28.73,Estable
agroindustry_seasonal,fixed_reference_ppa,ETEN 18,36,29.31,38.03,40.08,0,0,0,0.0,6000,Nivel de precio,0.0,28.71,Estable
agroindustry_seasonal,fixed_reference_ppa,RECKA 18,36,29.29,38.12,39.88,0,0,0,0.0,6000,Nivel de precio,0.0,28.69,Estable
agroindustry_seasonal,fixed_reference_ppa,ILO ELP 138,36,29.24,38.08,41.7,0,0,0,0.0,6000,Nivel de precio,0.0,28.93,Estable
agroindustry_seasonal,fixed_reference_ppa,AZANGARO 138,36,29.22,38.66,42.2,0,0,0,0.0,6000,Nivel de precio,0.0,29.14,Estable
agroindustry_seasonal,fixed_reference_ppa,PUCALLPA 60,36,29.19,37.56,42.94,0,0,0,0.0,6000,Nivel de precio,0.0,28.97,Estable
agroindustry_seasonal,fixed_reference_ppa,CT PLANTA PUCALLPA 60,36,29.16,37.36,42.84,0,0,0,0.0,6000,Nivel de precio,0.0,28.89,Estable
agroindustry_seasonal,fixed_reference_ppa,LA NIÑA 220,36,29.12,37.86,40.36,0,0,0,0.0,6000,Nivel de precio,0.0,28.62,Estable
agroindustry_seasonal,fixed_reference_ppa,CUTERVO 138,36,29.1,37.8,39.39,0,0,0,0.0,6000,Nivel de precio,0.0,28.45,Estable
agroindustry_seasonal,fixed_reference_ppa,CHILINA 33,36,28.93,38.38,41.21,0,0,0,0.0,6000,Nivel de precio,0.0,28.8,Estable
agroindustry_seasonal,fixed_reference_ppa,ARICOTA2 138,36,28.91,37.28,41.45,0,0,0,0.0,6000,Nivel de precio,0.0,28.55,Estable
agroindustry_seasonal,fixed_reference_ppa,PUCALLPA 138,36,28.84,36.87,42.43,0,0,0,0.0,6000,Nivel de precio,0.0,28.56,Estable
agroindustry_seasonal,fixed_reference_ppa,COMBAPATA 138,36,28.79,38.2,40.35,0,0,0,0.0,6000,Nivel de precio,0.0,28.56,Estable
agroindustry_seasonal,fixed_reference_ppa,BOTIFLACA 138,36,28.79,37.56,41.37,0,0,0,0.0,6000,Nivel de precio,0.0,28.55,Estable
agroindustry_seasonal,fixed_reference_ppa,REPARTICIÓN 138,36,28.64,37.67,41.49,0,0,0,0.0,6000,Nivel de precio,0.0,28.53,Estable
agroindustry_seasonal,fixed_reference_ppa,GUADALUPE 220,36,28.64,37.01,39.59,0,0,0,0.0,6000,Nivel de precio,0.0,28.08,Estable
agroindustry_seasonal,fixed_reference_ppa,ARICOTA 66,36,28.6,36.81,41.14,0,0,0,0.0,6000,Nivel de precio,0.0,28.24,Estable
agroindustry_seasonal,fixed_reference_ppa,PLANTA CASA GRANDE 13.8,1,28.38,28.38,28.38,0,0,0,0.0,6000,Nivel de precio,0.0,24.12,Sensible
agroindustry_seasonal,fixed_reference_ppa,LOS HEROES 66,36,28.33,36.59,40.44,0,0,0,0.0,6000,Nivel de precio,0.0,27.96,Variable
agroindustry_seasonal,fixed_reference_ppa,CHILINA 138,36,28.3,37.43,41.12,0,0,0,0.0,6000,Nivel de precio,0.0,28.26,Variable
agroindustry_seasonal,fixed_reference_ppa,ARICOTA1 66,36,28.24,36.57,40.29,0,0,0,0.0,6000,Nivel de precio,0.0,27.9,Variable
agroindustry_seasonal,fixed_reference_ppa,AUCAYACU 138,36,28.18,36.03,40.37,0,0,0,0.0,6000,Nivel de precio,0.0,27.74,Variable
agroindustry_seasonal,fixed_reference_ppa,PLANTA SAN JACINTO 13.8,36,28.09,35.74,39.2,0,0,0,0.0,6000,Nivel de precio,0.0,27.45,Variable
agroindustry_seasonal,fixed_reference_ppa,CERRO VERDE 138,36,27.94,36.66,39.91,0,0,0,0.0,6000,Nivel de precio,0.0,27.73,Variable
agroindustry_seasonal,fixed_reference_ppa,LOS HEROES 220,36,27.93,36.0,39.81,0,0,0,0.0,6000,Nivel de precio,0.0,27.54,Variable
agroindustry_seasonal,fixed_reference_ppa,CAJAMARCA 220,36,27.91,36.44,38.6,0,0,0,0.0,6000,Nivel de precio,0.0,27.46,Variable
agroindustry_seasonal,fixed_reference_ppa,BIOENERGIA 13.8,36,27.89,37.33,39.22,0,0,0,0.0,6000,Nivel de precio,0.0,27.76,Variable
agroindustry_seasonal,fixed_reference_ppa,TRUJILLO 220,36,27.74,35.41,39.49,0,0,0,0.0,6000,Nivel de precio,0.0,27.26,Variable
agroindustry_seasonal,fixed_reference_ppa,CARHUAQUERO 220,36,27.72,36.42,38.59,0,0,0,0.0,6000,Nivel de precio,0.0,27.37,Variable
agroindustry_seasonal,fixed_reference_ppa,SANTUARIO 138,36,27.55,36.36,39.98,0,0,0,0.0,6000,Nivel de precio,0.0,27.48,Variable
agroindustry_seasonal,fixed_reference_ppa,AGROLMOS 60,6,27.55,35.23,36.86,0,0,0,0.0,6000,Nivel de precio,0.0,26.73,Variable
agroindustry_seasonal,fixed_reference_ppa,MOQUEGUA 138,36,27.53,35.63,39.15,0,0,0,0.0,6000,Nivel de precio,0.0,27.17,Variable
agroindustry_seasonal,fixed_reference_ppa,SOCABAYA 138,36,27.37,36.27,39.42,0,0,0,0.0,6000,Nivel de precio,0.0,27.29,Variable
agroindustry_seasonal,fixed_reference_ppa,MOQUEGUA 220,36,27.28,35.39,38.7,0,0,0,0.0,6000,Nivel de precio,0.0,26.93,Variable
agroindustry_seasonal,fixed_reference_ppa,DUNA HUAMBOS 34.5,31,27.14,34.75,39.05,0,0,0,0.0,6000,Nivel de precio,0.0,26.76,Variable
agroindustry_seasonal,fixed_reference_ppa,LA RAMADA 220,36,27.13,35.13,38.25,0,0,0,0.0,6000,Nivel de precio,0.0,26.73,Variable
agroindustry_seasonal,fixed_reference_ppa,CHARCANI VI 33,36,27.12,34.33,37.57,0,0,0,0.0,6000,Nivel de precio,0.0,26.42,Variable
agroindustry_seasonal,fixed_reference_ppa,CHAPARRAL 138,18,27.11,33.51,35.83,0,0,0,0.0,6000,Volatilidad,0.0,25.95,Variable
agroindustry_seasonal,fixed_reference_ppa,SOCABAYA 220,36,27.08,35.79,38.82,0,0,0,0.0,6000,Nivel de precio,0.0,26.96,Variable
agroindustry_seasonal,fixed_reference_ppa,ILO2 220,36,27.03,35.03,38.48,0,0,0,0.0,6000,Nivel de precio,0.0,26.69,Variable
agroindustry_seasonal,fixed_reference_ppa,MAZUCO138,36,26.97,37.3,42.45,0,0,0,0.0,6000,Volatilidad,0.0,27.83,Variable
agroindustry_seasonal,fixed_reference_ppa,CHIMBOTE1 138,36,26.97,34.9,38.69,0,0,0,0.0,6000,Nivel de precio,0.0,26.66,Variable
agroindustry_seasonal,fixed_reference_ppa,ZAÑA 60,36,26.96,34.59,39.2,0,0,0,0.0,6000,Nivel de precio,0.0,26.66,Variable
agroindustry_seasonal,fixed_reference_ppa,HUALLIN60,21,26.96,34.61,38.87,0,0,0,0.0,6000,Nivel de precio,0.0,26.61,Sensible
agroindustry_seasonal,fixed_reference_ppa,QUENCORO 138,36,26.86,35.95,38.8,0,0,0,0.0,6000,Nivel de precio,0.0,26.89,Variable
agroindustry_seasonal,fixed_reference_ppa,MONTALVO 220,36,26.79,34.7,38.37,0,0,0,0.0,6000,Nivel de precio,0.0,26.49,Variable
agroindustry_seasonal,fixed_reference_ppa,CHIMBOTE1 220,36,26.7,34.31,39.0,0,0,0,0.0,6000,Nivel de precio,0.0,26.44,Variable
agroindustry_seasonal,fixed_reference_ppa,DOLORESPATA 138,36,26.69,35.78,38.71,0,0,0,0.0,6000,Nivel de precio,0.0,26.76,Variable
agroindustry_seasonal,fixed_reference_ppa,QUITARACSA 220,36,26.51,34.66,37.84,0,0,0,0.0,6000,Nivel de precio,0.0,26.27,Variable
agroindustry_seasonal,fixed_reference_ppa,AGUAYTIA 138,36,26.5,34.31,39.27,0,0,0,0.0,6000,Nivel de precio,0.0,26.39,Variable
agroindustry_seasonal,fixed_reference_ppa,RUBI 220,33,26.36,33.98,38.27,0,0,0,0.0,6000,Volatilidad,0.0,26.1,Variable
agroindustry_seasonal,fixed_reference_ppa,S.E. ILO4 500,36,26.36,33.66,37.54,0,0,0,0.0,6000,Nivel de precio,0.0,25.91,Variable
agroindustry_seasonal,fixed_reference_ppa,AGUAYTIA 22.9,36,26.22,34.15,38.51,0,0,0,0.0,6000,Nivel de precio,0.0,26.12,Variable
agroindustry_seasonal,fixed_reference_ppa,TINGO MARIA 138,36,26.17,33.55,37.42,0,0,0,0.0,6000,Nivel de precio,0.0,25.78,Variable
agroindustry_seasonal,fixed_reference_ppa,PURMACANA 20,36,26.09,33.81,37.1,0,0,0,0.0,6000,Nivel de precio,0.0,25.76,Variable
agroindustry_seasonal,fixed_reference_ppa,SANTIAGO DE CAO 138,1,26.08,26.08,26.08,0,0,0,0.0,6000,Prima de estrés,0.0,22.17,Sensible
agroindustry_seasonal,fixed_reference_ppa,CACHIMAYO 138,36,26.07,35.04,38.43,0,0,0,0.0,6000,Nivel de precio,0.0,26.25,Variable
agroindustry_seasonal,fixed_reference_ppa,PAQUILLUSI 220,9,26.05,33.38,35.62,0,0,0,0.0,6000,Volatilidad,0.0,25.41,Variable
agroindustry_seasonal,fixed_reference_ppa,AGUAYTIA 220,36,26.02,33.99,38.22,0,0,0,0.0,6000,Nivel de precio,0.0,25.94,Variable
agroindustry_seasonal,fixed_reference_ppa,CHARCANI I 33,36,26.01,33.76,36.59,0,0,0,0.0,6000,Nivel de precio,0.0,25.63,Variable
agroindustry_seasonal,fixed_reference_ppa,SAN JOSE 500,36,25.95,33.43,37.02,0,0,0,0.0,6000,Nivel de precio,0.0,25.59,Variable
agroindustry_seasonal,fixed_reference_ppa,PUERTO BRAVO 500,36,25.85,33.43,36.66,0,0,0,0.0,6000,Nivel de precio,0.0,25.49,Variable
agroindustry_seasonal,fixed_reference_ppa,PUERTO BRAVO 18,36,25.77,33.16,36.57,0,0,0,0.0,6000,Nivel de precio,0.0,25.37,Variable
agroindustry_seasonal,fixed_reference_ppa,HUALLANCA 138,36,25.66,33.41,37.6,0,0,0,0.0,6000,Nivel de precio,0.0,25.54,Variable
agroindustry_seasonal,fixed_reference_ppa,SAN NICOLAS 13.8,36,25.65,32.36,40.67,0,0,0,0.0,6000,Prima de estrés,0.0,25.73,Variable
agroindustry_seasonal,fixed_reference_ppa,SAN MARTIN 220,9,25.45,30.23,30.9,0,0,0,0.0,6000,Volatilidad,0.0,23.64,Variable
agroindustry_seasonal,fixed_reference_ppa,HUANUCO 138,36,25.28,32.96,35.8,0,0,0,0.0,6000,Nivel de precio,0.0,24.98,Variable
agroindustry_seasonal,fixed_reference_ppa,CARHUAQUERO 10_S,24,25.22,34.92,37.5,0,0,0,0.0,6000,Nivel de precio,0.0,25.7,Variable
